Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ABCB10	chr1	229516582	229558695	-	291	4.04021
ABCB10P	chr15	23179869	23182049	+	14	0.44427
ABCB11	chr2	168922826	169031323	-	0	0
ABCB11	chrALTS_NW_003315909	109565	123061	-	0	0
ABCB4	chr7	87402045	87480435	-	18	0.17274
ABCB5	chr7	20615622	20777038	+	2	0.01523
ABCB6	chr2	219209766	219222738	-	726	6.59846
ABCB7	chrX	75053172	75156340	-	268	6.39827
ABCB8	chr7	151028422	151052753	+	634	3.83197
ABCB9	chr12	122920178	122981649	-	596	4.53494
ABCC1	chr16	15949577	16143074	+	785	7.17142
ABCC1	chrALTS_NT_187607	1607547	1800966	+	0	0
ABCC10	chr6	43427544	43450430	+	372	3.15831
ABCC11	chr16	48166910	48247568	-	46	0.43937
ABCC12	chr16	48082973	48156018	-	29	0.21282
ABCC13	chr21	14236206	14362754	+	0	0
ABCC2	chr10	99782694	99852192	+	30	0.31724
ABCC3	chr17	50634814	50692252	+	44	0.28762
ABCC4	chr13	95019829	95301446	-	211	1.76329
ABCC5	chr3	183919934	184018015	-	1438	10.00961
ABCC6	chr16	16148928	16223522	-	30	0.27468
ABCC6	chrALTS_NT_187607	1807491	1881733	-	0	0
ABCC6P1	chr16	18571162	18598328	+	2	0.04034
ABCC6P2	chr16	14820792	14824702	-	1	0.06426
ABCC6P2	chrALTS_NT_187607	962170	964453	+	0	0
ABCC8	chr11	17392885	17476845	-	1547	15.96862
ABCC9	chr12	21797389	21941863	-	581	3.32575
ABCD1	chrX	153724868	153744762	+	58	1.07104
ABCD2	chr12	39550033	39620041	-	110	1.16624
ABCD3	chr1	94418377	94518666	+	517	4.61348
ABCD4	chr14	74285277	74303064	-	692	5.36749
ABCE1	chr4	145097932	145129524	+	213	2.23025
ABCF1	chr6	30571376	30597179	+	1104	16.89344
ABCF1	chrALTS_NT_113891	2051098	2076903	+	0	0
ABCF1	chrALTS_NT_167245	1827203	1853009	+	0	0
ABCF1	chrALTS_NT_167246	1881605	1907409	+	0	0
ABCF1	chrALTS_NT_167247	1915422	1941226	+	0	0
ABCF1	chrALTS_NT_167248	1826463	1852267	+	0	0
ABCF1	chrALTS_NT_167249	1872133	1897937	+	0	0
ABCF2	chr7	151207830	151227374	-	808	10.19369
ABCF3	chr3	184186023	184194012	+	1080	14.33602
ABCG1	chr21	42199689	42297244	+	926	10.47043
ABCG2	chr4	88090264	88231417	-	169	2.38319
ABCG4	chr11	119149012	119162666	+	231	2.5442
ABCG5	chr2	43806130	43838900	-	16	0.2591
ABCG8	chr2	43838964	43878808	+	35	0.80158
ABHD1	chr2	27123764	27130991	+	38	0.54407
ABHD10	chr3	111978876	111993368	+	59	0.77514
ABHD11	chr7	73736094	73738867	-	124	3.55812
ABHD12	chr20	25294743	25390983	-	1674	36.04834
ABHD12B	chr14	50872160	50904970	+	19	0.20873
ABHD13	chr13	108218379	108234255	+	87	1.00608
ABHD14A	chr3	51975026	51981200	+	236	9.25429
ABHD14A-ACY1	chr3	51975050	51989183	+	144	4.60554
ABHD14B	chr3	51968510	51983409	-	32	0.54564
ABHD15	chr17	29560547	29567137	-	30	0.57804
ABHD16A	chr6	31686949	31703444	-	536	6.63872
ABHD16A	chrALTS_NT_113891	3164239	3191356	-	0	0
ABHD16A	chrALTS_NT_167245	2934713	2961834	-	0	0
ABHD16A	chrALTS_NT_167246	2991996	3008464	-	0	0
ABHD16A	chrALTS_NT_167247	3028821	3055949	-	0	0
ABHD16A	chrALTS_NT_167248	2942773	2959248	-	0	0
ABHD16A	chrALTS_NT_167249	2986234	3002713	-	0	0
ABHD16B	chr20	63861213	63863306	+	39	1.28903
ABHD17A	chr19	1876810	1885547	-	263	2.96506
ABHD17AP2	chr1	148146395	148149566	+	185	13.72353
ABHD17B	chr9	71862452	71911245	-	343	7.10761
ABHD17C	chr15	80695303	80755621	+	104	1.63034
ABHD2	chr15	89087459	89202360	+	1062	7.60105
ABHD3	chr18	21650897	21704805	-	84	1.45817
ABHD4	chr14	22598237	22613215	+	166	2.94666
ABHD5	chr3	43690870	43734371	+	184	1.66099
ABHD6	chr3	58237506	58294738	+	243	3.68176
ABHD8	chr19	17292131	17303473	-	618	20.46529
ABI1	chr10	26746593	26861087	-	1143	18.75493
ABI2	chr2	203327874	203447723	+	2259	6.5341
ABI3	chr17	49210227	49223225	+	29	0.94231
ABI3BP	chr3	100749156	100993515	-	87	0.58665
ABL1	chr9	130713881	130887675	+	1196	9.66337
ABL2	chr1	179099327	179229684	-	1164	6.07692
ABLIM1	chr10	114424445	114427398	-	0	0
ABLIM1	chr10	114431110	114768609	-	1716	9.86349
ABLIM2	chr4	7957489	8158832	-	2163	13.87815
ABLIM3	chr5	149141483	149260542	+	486	4.35369
ABO	chr9	133250401	133275214	-	25	0.27231
ABR	chr17	1003518	1229630	-	8555	52.6546
ABR	chrALTS_NT_187613	42765	231794	-	0	0
ABR	chrALTS_NT_187664	42765	153205	-	0	0
ABRA	chr8	106759483	106770245	-	12	0.30146
ABRACL	chr6	139028682	139043302	+	26	0.99972
ABT1	chr6	26596943	26600744	+	146	3.4161
ABTB1	chr3	127672929	127680926	+	835	8.68519
ABTB2	chr11	34150987	34358008	-	320	4.45266
AC012044.5	chr10	45815426	45817588	-	1	0.11771
AC022026.3	chr10	74371535	74372416	+	14	1.09859
AC022394.1	chr10	84081429	84081995	+	0	0
ACAA1	chr3	38103129	38137242	-	689	6.7079
ACAA2	chr18	49782167	49813960	-	154	2.30804
ACACA	chr17	37084988	37406822	-	2435	13.19519
ACACA	chrALTS_NT_187614	1320992	1645967	-	0	0
ACACB	chr12	109116431	109268226	+	835	3.90931
ACAD10	chr12	111686053	111757107	+	294	2.55212
ACAD11	chr3	132558138	132660723	-	479	6.26457
ACAD8	chr11	134253495	134265855	+	796	6.86591
ACAD9	chr3	128879490	128916082	+	1055	10.53647
ACADL	chr2	210187908	210225491	-	53	0.7798
ACADM	chr1	75724347	75763679	+	669	10.51367
ACADM/RABGGTB	chr1	75749497	75787575	+	59	7.47885
ACADS	chr12	120725735	120740008	+	126	3.29328
ACADSB	chr10	123008913	123058311	+	243	2.68534
ACADVL	chr17	7217125	7225273	+	5181	65.89171
ACAN	chr15	88803442	88875354	+	483	3.52217
ACAP1	chr17	7336529	7351478	+	26	0.25692
ACAP2	chr3	195274736	195443088	-	657	4.11807
ACAP3	chr1	1292376	1309609	-	1807	12.0917
ACAT1	chr11	108121516	108148168	+	412	6.51175
ACAT2	chr6	159760328	159779112	+	433	6.85149
ACBD3	chr1	226144679	226186730	-	304	4.11343
ACBD4	chr17	45132600	45144181	+	238	4.35889
ACBD5	chr10	27195214	27242275	-	1499	22.9733
ACBD6	chr1	180275380	180502954	-	212	6.19365
ACBD7	chr10	15015072	15088776	-	380	6.02525
ACCS	chr11	44065925	44084240	+	49	0.57804
ACCSL	chr11	44047981	44059977	+	2	0.07414
ACD	chr16	67657512	67660815	-	522	11.20949
ACE	chr17	63477061	63521848	+	222	1.35005
ACE2	chrX	15561033	15602148	-	1	0.01762
ACER1	chr19	6306142	6333629	-	0	0
ACER2	chr9	19408927	19452620	+	63	1.30119
ACER3	chr11	76860873	77026797	+	68	0.43091
ACHE	chr7	100889994	100896914	-	214	4.03574
ACIN1	chr14	23058564	23095614	-	3078	23.38439
ACKR1	chr1	159203307	159206500	+	253	6.64532
ACKR2	chr3	42804752	42887974	+	11	0.13921
ACKR3	chr2	236560781	236582358	+	198	3.36703
ACKR4	chr3	132597237	132618967	+	29	0.67946
ACLY	chr17	41866908	41930542	-	2035	26.99724
ACMSD	chr2	134838430	134902076	+	23	0.52485
ACN9	chr7	97116590	97181763	+	53	1.65011
ACNATP	chr9	101334084	101339347	-	0	0
ACO1	chr9	32384603	32454769	+	758	6.63992
ACO2	chr22	41469117	41528989	+	7729	149.88304
ACOT1	chr14	73537114	73543794	+	36	1.45452
ACOT11	chr1	54542257	54639192	+	276	1.93735
ACOT12	chr5	81329921	81394169	-	1	0.02805
ACOT13	chr6	24667035	24705069	+	90	1.41633
ACOT2	chr14	73567620	73575658	+	281	8.12717
ACOT4	chr14	73591659	73596496	+	45	1.29286
ACOT6	chr14	73610945	73619888	+	10	0.58505
ACOT7	chr1	6264269	6394391	-	2530	35.78665
ACOT8	chr20	45841721	45857409	-	135	2.51643
ACOT9	chrX	23702253	23766475	-	141	1.93052
ACOX1	chr17	75941507	75979434	-	2047	17.22075
ACOX2	chr3	58505136	58537319	-	66	1.18371
ACOX3	chr4	8366282	8440725	-	446	8.02187
ACOXL	chr2	110732573	111118222	+	7	0.09069
ACP1	chr2	264140	278283	+	242	4.80467
ACP2	chr11	47239302	47248906	-	190	3.02858
ACP5	chr19	11574660	11579008	-	16	0.39171
ACP6	chr1	147642235	147670512	-	99	0.64873
ACPP	chr3	132317367	132368302	+	12	0.19355
ACPT	chr19	50790415	50795224	+	9	0.46243
ACR	chr22	50738196	50745334	+	14	0.50414
ACRBP	chr12	6619683	6647460	-	27	0.41152
ACRC	chrX	71577990	71613590	+	491	8.29047
ACRV1	chr11	125671522	125681123	-	18	0.5632
ACSBG1	chr15	78167468	78234707	-	970	9.50648
ACSBG2	chr19	6135247	6193103	+	11	0.22016
ACSF2	chr17	50426158	50474845	+	138	1.6628
ACSF3	chr16	89093809	89155846	+	647	3.89388
ACSL1	chr4	184755595	184826818	-	346	3.87681
ACSL3	chr2	222860934	222944639	+	1467	14.49432
ACSL4	chrX	109629350	109733403	-	324	2.67021
ACSL5	chr10	112374018	112428380	+	338	5.3203
ACSL6	chr5	131806990	132012177	-	2399	11.11585
ACSM1	chr16	20623233	20698890	-	0	0
ACSM2A	chr16	20451515	20487669	+	0	0
ACSM2A	chr16	20487702	20489659	+	0	0
ACSM2B	chr16	20536226	20576373	-	0	0
ACSM3	chr16	20610243	20797581	+	7	0.05895
ACSM4	chr12	7304284	7328724	+	5	0.13971
ACSM5	chr16	20409529	20441336	+	29	0.64934
ACSM6	chr10	95194200	95228929	+	15	0.36972
ACSS1	chr20	25005147	25058980	-	408	1.83531
ACSS2	chr20	34872146	34927966	+	415	5.41425
ACSS3	chr12	81022383	81261205	+	352	2.32731
ACT1GP1	chr3	139493809	139494937	+	6	0.36782
ACTA1	chr1	229431245	229434098	-	37	1.71292
ACTA2	chr10	88935074	88991390	-	370	2.77504
ACTA2-AS1	chr10	88932684	88939974	+	179	6.06402
ACTB	chr7	5527148	5563784	-	63493	1348.39526
ACTBL2	chr5	57480016	57482809	-	0	0
ACTBP2	chr6	88275882	88276989	-	2	0.12493
ACTC1	chr15	34788096	34796139	-	23	0.34307
ACTG1	chr17	81509971	81523847	-	23381	540.85046
ACTG1P4	chr1	103569404	103571391	+	13	0.45259
ACTG2	chr2	73892314	73919865	+	7	0.0967
ACTGP10	chrX	53142832	53143913	-	27	1.72708
ACTGP3	chr20	1160584	1161697	+	0	0
ACTGP5	chr1	92228581	92229435	-	1	0.08095
ACTGP9	chr6	46204729	46207386	+	20	0.52078
ACTL10	chr20	33666498	33668525	+	10	0.34128
ACTL6A	chr3	179562880	179588408	+	82	1.5443
ACTL6B	chr7	100643097	100656461	-	428	11.58028
ACTL7A	chr9	108862228	108863759	+	3	0.13553
ACTL7B	chr9	108854588	108856967	-	1	0.02908
ACTL8	chr1	17755313	17827063	+	1	0.03389
ACTL9	chr19	8697397	8698830	-	0	0
ACTN1	chr14	68870498	68979440	-	3049	16.69235
ACTN2	chr1	236686454	236764631	+	1861	23.29147
ACTN3	chr11	66546274	66563329	+	9	0.16853
ACTN4	chr19	38647616	38731583	+	8306	105.92728
ACTR10	chr14	58200080	58235636	+	220	3.76985
ACTR1A	chr10	102479229	102502755	-	1360	21.53445
ACTR1B	chr2	97655939	97664107	-	1042	24.73181
ACTR2	chr2	65227695	65271253	+	1294	13.89591
ACTR3	chr2	113889934	113962596	+	1443	8.29705
ACTR3B	chr7	152759749	152887714	+	308	3.14549
ACTR3BP2	chr2	91940668	91942470	+	0	0
ACTR3BP5	chr10	38696424	38698241	+	0	0
ACTR3C	chr7	150242261	150323714	-	16	0.13171
ACTR5	chr20	38748294	38772520	+	114	2.96062
ACTR6	chr12	100199865	100241865	+	148	2.37883
ACTR8	chr3	53865016	53882202	-	352	6.03476
ACTRT1	chrX	128050962	128052403	-	3	0.14399
ACTRT2	chr1	3021482	3022903	+	0	0
ACTRT3	chr3	169766921	169769895	-	16	0.55231
ACVR1	chr2	157736444	157875862	-	430	7.26936
ACVR1B	chr12	51951667	51997079	+	535	6.6609
ACVR1C	chr2	157526767	157629005	-	161	1.21185
ACVR2A	chr2	147844517	147930827	+	259	2.64742
ACVR2B	chr3	38453851	38493142	+	312	1.36144
ACVR2B-AS1	chr3	38451033	38454820	-	1	0.02756
ACVRL1	chr12	51906908	51923361	+	742	10.23001
ACY1	chr3	51983284	51989202	+	74	2.00533
ACY3	chr11	67642555	67650659	-	7	0.23473
ACYP1	chr14	75053221	75069478	-	135	9.27855
ACYP2	chr2	54115273	54305300	+	205	5.17254
ADA	chr20	44619519	44652233	-	565	9.1046
ADAD1	chr4	122378966	122429802	+	0	0
ADAD2	chr16	84191117	84197168	+	80	1.34
ADAL	chr15	43330356	43354555	+	90	1.16801
ADAM10	chr15	58588807	58749978	-	1417	6.69526
ADAM11	chr17	44759031	44781846	+	566	7.43471
ADAM12	chr10	126012381	126388558	-	174	1.01558
ADAM15	chr1	155050566	155062776	+	801	8.41884
ADAM17	chr2	9488486	9555792	-	581	7.29662
ADAM18	chr8	39584489	39730064	+	0	0
ADAM18	chrALTS_NT_187577	335202	480684	+	0	0
ADAM19	chr5	157395534	157575823	-	284	2.65908
ADAM1A	chr12	111899063	111902238	+	99	2.1574
ADAM2	chr8	39743735	39838289	-	0	0
ADAM2	chrALTS_NT_187577	494374	588925	-	0	0
ADAM20	chr14	70522358	70556039	-	57	1.22631
ADAM20P1	chr14	70468876	70483756	-	3	0.06832
ADAM21	chr14	70452157	70459905	+	42	1.09117
ADAM21P1	chr14	70245491	70247801	-	2	0.0599
ADAM22	chr7	87934143	88202889	+	1125	7.18952
ADAM23	chr2	206443539	206621130	+	1407	8.10217
ADAM28	chr8	24294040	24359018	+	48	0.36075
ADAM29	chr4	174829668	174978180	+	11	0.12619
ADAM30	chr1	119893533	119896524	-	0	0
ADAM32	chr8	39107531	39284917	+	48	0.34606
ADAM32	chrALTS_NT_187577	13214	190632	+	0	0
ADAM33	chr20	3667965	3682690	-	63	0.59059
ADAM3A	chr8	39451045	39522989	-	0	0
ADAM5	chr8	39314591	39417378	+	0	0
ADAM5	chrALTS_NT_187577	220374	267549	+	0	0
ADAM6	chr14	105969729	105972269	-	0	0
ADAM6	chrALTS_NT_187600	437498	440038	-	0	0
ADAM7	chr8	24440930	24512760	+	0	0
ADAM8	chr10	133262403	133276903	-	23	0.31085
ADAM9	chr8	38996986	39105261	+	1779	24.93955
ADAM9	chrALTS_NT_187577	7546	10944	+	0	0
ADAMDEC1	chr8	24384285	24406013	+	3	0.0851
ADAMTS1	chr21	26835747	26845409	-	2834	28.1857
ADAMTS10	chr19	8580240	8610753	-	487	5.77946
ADAMTS12	chr5	33523535	33892192	-	4	0.02831
ADAMTS12	chrALTS_NT_187551	74965	93341	-	0	0
ADAMTS13	chr9	133414339	133459403	+	598	7.2256
ADAMTS14	chr10	70672803	70762441	+	173	1.76653
ADAMTS15	chr11	130448974	130476644	+	33	0.37259
ADAMTS16	chr5	5140330	5320304	+	46	0.55072
ADAMTS17	chr15	99971438	100342005	-	238	2.1493
ADAMTS18	chr16	77282128	77435114	-	97	1.04849
ADAMTS19	chr5	129460265	129738683	+	313	3.97488
ADAMTS2	chr5	179110851	179345430	-	161	1.44752
ADAMTS20	chr12	43353866	43551921	-	4	0.03823
ADAMTS3	chr4	72280969	72568799	-	81	0.85134
ADAMTS4	chr1	161184308	161199056	-	387	2.5919
ADAMTS5	chr21	26917912	26967120	-	20	0.14325
ADAMTS6	chr5	65148736	65481920	-	53	0.43659
ADAMTS7	chr15	78759203	78811463	-	32	0.27918
ADAMTS7P1	chr15	82293283	82334609	+	4	0.05329
ADAMTS8	chr11	130404923	130428993	-	1018	15.57059
ADAMTS9	chr3	64515654	64688000	-	2117	13.48798
ADAMTS9-AS1	chr3	64561711	64589961	+	0	0
ADAMTS9-AS2	chr3	64685104	64975536	+	0	0
ADAMTSL1	chr9	18473894	18910950	+	116	0.64621
ADAMTSL2	chr9	133532164	133575519	+	368	3.94879
ADAMTSL3	chr15	83654086	84039842	+	141	0.96469
ADAMTSL4	chr1	150549369	150560937	+	297	3.03629
ADAMTSL4-AS1	chr1	150560202	150562115	-	3	0.10848
ADAMTSL5	chr19	1498611	1513556	-	2	0.03692
ADAP1	chr7	897900	975549	-	1150	15.24182
ADAP1/COX19	chr7	972701	975549	-	3	0.22471
ADAP2	chr17	30921679	30959322	+	201	4.0323
ADAR	chr1	154582057	154627999	-	7136	56.78206
ADARB1	chr21	45073853	45226563	+	620	3.85058
ADARB2	chr10	1177313	1737476	-	231	1.50885
ADAT1	chr16	75598349	75623323	-	147	2.18702
ADAT2	chr6	143422832	143450704	-	22	0.19259
ADAT3	chr19	1905372	1913447	+	37	1.14169
ADCK1	chr14	77800083	77935012	+	130	1.81656
ADCK2	chr7	140672930	140695121	+	121	3.07097
ADCK3	chr1	226896888	226987545	+	835	6.71913
ADCK4	chr19	40691529	40718207	-	447	5.50879
ADCK5	chr8	144373101	144393242	+	176	4.39912
ADCY1	chr7	45574140	45723116	+	7763	39.7107
ADCY10	chr1	167809120	167914369	-	23	0.25184
ADCY10P1	chr6	41101022	41140835	+	7	0.05939
ADCY2	chr5	7396208	7830081	+	1716	7.26977
ADCY3	chr2	24819169	24919839	-	1521	17.6865
ADCY4	chr14	24318349	24335093	-	107	0.91801
ADCY5	chr3	123282296	123449758	-	1742	13.49818
ADCY6	chr12	48766192	48789037	-	922	6.82196
ADCY7	chr16	50244919	50318135	+	158	1.24322
ADCY8	chr8	130780300	131042426	-	806	9.39285
ADCY9	chr16	3962649	4116185	-	2650	17.92858
ADCYAP1	chr18	904365	912172	+	69	1.14139
ADCYAP1R1	chr7	31052461	31111479	+	1042	10.55591
ADD1	chr4	2843727	2930076	+	4438	23.2432
ADD2	chr2	70607618	70768243	-	2196	12.05868
ADD3	chr10	109996368	110135565	+	2133	18.4488
ADGB	chr6	146598965	146815462	+	0	0
ADH1A	chr4	99276366	99291028	-	1	0.03337
ADH1B	chr4	99304964	99321442	-	90	1.01367
ADH1C	chr4	99336492	99353027	-	2	0.07955
ADH4	chr4	99123657	99144298	-	0	0
ADH5	chr4	99070978	99088801	-	227	2.31827
ADH5B	chr6	65836930	65838039	-	95	5.92347
ADH6	chr4	99202638	99219537	-	1	0.01833
ADH7	chr4	99412261	99435737	-	0	0
ADHFE1	chr8	66432483	66471601	+	206	4.04238
ADHFE1/C8orf46	chr8	66471441	66474939	+	2	0.28959
ADI1	chr2	3497361	3519736	-	138	1.79162
ADI1	chrALTS_NT_187522	107389	110465	-	0	0
ADIG	chr20	38581195	38588463	+	3	0.26896
ADIPOQ	chr3	186842674	186858463	+	0	0
ADIPOR1	chr1	202940823	202958572	-	504	10.64786
ADIPOR2	chr12	1688574	1788679	+	183	2.73497
ADIRF	chr10	86968192	86983934	+	137	4.98786
ADIRF-AS1	chr10	86965741	86971311	-	152	2.75251
ADK	chr10	74151185	74709303	+	443	9.07384
ADM	chr11	10304680	10307397	+	79	2.34162
ADM2	chr22	50481556	50486440	+	0	0
ADM5	chr19	49688664	49690990	+	10	0.32448
ADNP	chr20	50888918	50931240	-	649	6.23601
ADNP2	chr18	80109031	80140351	+	340	4.13636
ADO	chr10	62804756	62808483	+	103	1.91222
ADORA1	chr1	203090654	203167405	+	149	2.42589
ADORA2A	chr22	24417879	24442360	+	96	1.58461
ADORA2A-AS1	chr22	24429210	24432430	-	15	0.52143
ADORA2B	chr17	15944917	15975896	+	84	2.15244
ADORA2BP	chr1	209744373	209745214	+	0	0
ADORA3	chr1	111483348	111563977	-	189	3.06058
ADPGK	chr15	72751367	72784326	-	219	1.73662
ADPGK-AS1	chr15	72782835	72805542	+	6	0.07256
ADPRH	chr3	119579268	119589945	+	25	0.37492
ADPRHL1	chr13	113421940	113453631	-	185	5.29093
ADPRHL2	chr1	36088852	36093932	+	123	5.03428
ADPRM	chr17	10697594	10712947	+	108	2.24199
ADPRTP1	chr13	110936759	110939784	+	429	9.81215
ADRA1A	chr8	26747938	26869486	-	374	2.42029
ADRA1B	chr5	159916733	159985786	+	203	3.22614
