Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ABCB10P	chr15	23179869	23182049	+	12	0.42685
ABCB11	chr2	168922826	169031323	-	0	0
ABCB11	chrALTS_NW_003315909	109565	123061	-	0	0
ABCB4	chr7	87402045	87480435	-	34	0.36574
ABCB5	chr7	20615622	20777038	+	0	0
ABCB6	chr2	219209766	219222738	-	687	6.99902
ABCB7	chrX	75053172	75156340	-	223	5.9677
ABCB8	chr7	151028422	151052753	+	494	3.34683
ABCB9	chr12	122920178	122981649	-	424	3.61631
ABCC1	chr16	15949577	16143074	+	489	5.00748
ABCC1	chrALTS_NT_187607	1607547	1800966	+	0	0
ABCC10	chr6	43427544	43450430	+	318	3.02631
ABCC11	chr16	48166910	48247568	-	34	0.36402
ABCC12	chr16	48082973	48156018	-	28	0.23033
ABCC13	chr21	14236206	14362754	+	0	0
ABCC2	chr10	99782694	99852192	+	6	0.07112
ABCC3	chr17	50634814	50692252	+	7	0.05129
ABCC4	chr13	95019829	95301446	-	196	1.83599
ABCC5	chr3	183919934	184018015	-	1347	10.50995
ABCC6	chr16	16148928	16223522	-	20	0.20527
ABCC6	chrALTS_NT_187607	1807491	1881733	-	0	0
ABCC6P1	chr16	18571162	18598328	+	5	0.11306
ABCC6P2	chr16	14820792	14824702	-	2	0.14407
ABCC6P2	chrALTS_NT_187607	962170	964453	+	0	0
ABCC8	chr11	17392885	17476845	-	1361	15.74744
ABCC9	chr12	21797389	21941863	-	192	1.23194
ABCD1	chrX	153724868	153744762	+	54	1.11775
ABCD2	chr12	39550033	39620041	-	157	1.86582
ABCD3	chr1	94418377	94518666	+	501	5.0113
ABCD4	chr14	74285277	74303064	-	293	2.54746
ABCE1	chr4	145097932	145129524	+	156	1.83094
ABCF1	chr6	30571376	30597179	+	845	14.49375
ABCF1	chrALTS_NT_113891	2051098	2076903	+	0	0
ABCF1	chrALTS_NT_167245	1827203	1853009	+	0	0
ABCF1	chrALTS_NT_167246	1881605	1907409	+	0	0
ABCF1	chrALTS_NT_167247	1915422	1941226	+	0	0
ABCF1	chrALTS_NT_167248	1826463	1852267	+	0	0
ABCF1	chrALTS_NT_167249	1872133	1897937	+	0	0
ABCF2	chr7	151207830	151227374	-	692	9.7859
ABCF3	chr3	184186023	184194012	+	1018	15.14703
ABCG1	chr21	42199689	42297244	+	702	8.89744
ABCG2	chr4	88090264	88231417	-	590	9.32606
ABCG4	chr11	119149012	119162666	+	205	2.53086
ABCG5	chr2	43806130	43838900	-	25	0.45379
ABCG8	chr2	43838964	43878808	+	49	1.25792
ABHD1	chr2	27123764	27130991	+	15	0.24073
ABHD10	chr3	111978876	111993368	+	111	1.63466
ABHD11	chr7	73736094	73738867	-	89	2.86262
ABHD12	chr20	25294743	25390983	-	1671	40.33492
ABHD12B	chr14	50872160	50904970	+	22	0.27091
ABHD13	chr13	108218379	108234255	+	65	0.84256
ABHD14A	chr3	51975026	51981200	+	276	12.13151
ABHD14A-ACY1	chr3	51975050	51989183	+	159	5.7002
ABHD14B	chr3	51968510	51983409	-	22	0.42049
ABHD15	chr17	29560547	29567137	-	41	0.88552
ABHD16A	chr6	31686949	31703444	-	660	9.16301
ABHD16A	chrALTS_NT_113891	3164239	3191356	-	0	0
ABHD16A	chrALTS_NT_167245	2934713	2961834	-	0	0
ABHD16A	chrALTS_NT_167246	2991996	3008464	-	0	0
ABHD16A	chrALTS_NT_167247	3028821	3055949	-	0	0
ABHD16A	chrALTS_NT_167248	2942773	2959248	-	0	0
ABHD16A	chrALTS_NT_167249	2986234	3002713	-	0	0
ABHD16B	chr20	63861213	63863306	+	26	0.96327
ABHD17A	chr19	1876810	1885547	-	222	2.80547
ABHD17AP2	chr1	148146395	148149566	+	126	10.47706
ABHD17B	chr9	71862452	71911245	-	233	5.41203
ABHD17C	chr15	80695303	80755621	+	125	2.19649
ABHD2	chr15	89087459	89202360	+	1218	9.77173
ABHD3	chr18	21650897	21704805	-	45	0.87562
ABHD4	chr14	22598237	22613215	+	147	2.92492
ABHD5	chr3	43690870	43734371	+	123	1.2446
ABHD6	chr3	58237506	58294738	+	257	4.36473
ABHD8	chr19	17292131	17303473	-	761	28.24808
ABI1	chr10	26746593	26861087	-	1398	25.71291
ABI2	chr2	203327874	203447723	+	2856	9.25982
ABI3	chr17	49210227	49223225	+	24	0.87414
ABI3BP	chr3	100749156	100993515	-	123	0.92969
ABL1	chr9	130713881	130887675	+	699	6.33067
ABL2	chr1	179099327	179229684	-	989	5.78764
ABLIM1	chr10	114424445	114427398	-	0	0
ABLIM1	chr10	114431110	114768609	-	1944	12.52519
ABLIM2	chr4	7957489	8158832	-	1684	12.11133
ABLIM3	chr5	149141483	149260542	+	925	9.28833
ABO	chr9	133250401	133275214	-	1	0.01221
ABR	chr17	1003518	1229630	-	10139	69.94976
ABR	chrALTS_NT_187613	42765	231794	-	0	0
ABR	chrALTS_NT_187664	42765	153205	-	0	0
ABRA	chr8	106759483	106770245	-	1	0.02816
ABRACL	chr6	139028682	139043302	+	29	1.2499
ABT1	chr6	26596943	26600744	+	96	2.51781
ABTB1	chr3	127672929	127680926	+	814	9.49057
ABTB2	chr11	34150987	34358008	-	107	1.66889
AC012044.5	chr10	45815426	45817588	-	0	0
AC022026.3	chr10	74371535	74372416	+	7	0.61572
AC022394.1	chr10	84081429	84081995	+	0	0
ACAA1	chr3	38103129	38137242	-	582	6.35134
ACAA2	chr18	49782167	49813960	-	208	3.4943
ACACA	chr17	37084988	37406822	-	2700	16.40044
ACACA	chrALTS_NT_187614	1320992	1645967	-	0	0
ACACB	chr12	109116431	109268226	+	870	4.5657
ACAD10	chr12	111686053	111757107	+	248	2.41313
ACAD11	chr3	132558138	132660723	-	275	4.03147
ACAD8	chr11	134253495	134265855	+	637	6.15884
ACAD9	chr3	128879490	128916082	+	1001	11.20602
ACADL	chr2	210187908	210225491	-	38	0.62671
ACADM	chr1	75724347	75763679	+	680	11.97877
ACADM/RABGGTB	chr1	75749497	75787575	+	85	12.07749
ACADS	chr12	120725735	120740008	+	133	3.89659
ACADSB	chr10	123008913	123058311	+	329	4.07534
ACADVL	chr17	7217125	7225273	+	2634	37.54982
ACAN	chr15	88803442	88875354	+	78	0.63758
ACAP1	chr17	7336529	7351478	+	8	0.08861
ACAP2	chr3	195274736	195443088	-	696	4.89004
ACAP3	chr1	1292376	1309609	-	1453	10.89857
ACAT1	chr11	108121516	108148168	+	498	8.82277
ACAT2	chr6	159760328	159779112	+	628	11.13862
ACBD3	chr1	226144679	226186730	-	288	4.36815
ACBD4	chr17	45132600	45144181	+	242	4.96809
ACBD5	chr10	27195214	27242275	-	1659	28.49988
ACBD6	chr1	180275380	180502954	-	163	5.33793
ACBD7	chr10	15015072	15088776	-	438	7.78467
ACCS	chr11	44065925	44084240	+	53	0.70083
ACCSL	chr11	44047981	44059977	+	1	0.04155
ACD	chr16	67657512	67660815	-	409	9.84495
ACE	chr17	63477061	63521848	+	219	1.49284
ACE2	chrX	15561033	15602148	-	1	0.01976
ACER1	chr19	6306142	6333629	-	0	0
ACER2	chr9	19408927	19452620	+	48	1.11126
ACER3	chr11	76860873	77026797	+	45	0.31964
ACHE	chr7	100889994	100896914	-	251	5.30589
ACIN1	chr14	23058564	23095614	-	1943	16.54646
ACKR1	chr1	159203307	159206500	+	73	2.14928
ACKR2	chr3	42804752	42887974	+	10	0.14185
ACKR3	chr2	236560781	236582358	+	160	3.04983
ACKR4	chr3	132597237	132618967	+	15	0.39394
ACLY	chr17	41866908	41930542	-	2556	38.00937
ACMSD	chr2	134838430	134902076	+	12	0.30694
ACN9	chr7	97116590	97181763	+	45	1.57045
ACNATP	chr9	101334084	101339347	-	0	0
ACO1	chr9	32384603	32454769	+	523	5.13535
ACO2	chr22	41469117	41528989	+	9006	195.76543
ACOT1	chr14	73537114	73543794	+	203	9.19368
ACOT11	chr1	54542257	54639192	+	168	1.32185
ACOT12	chr5	81329921	81394169	-	5	0.15724
ACOT13	chr6	24667035	24705069	+	108	1.90511
ACOT2	chr14	73567620	73575658	+	403	13.06511
ACOT4	chr14	73591659	73596496	+	43	1.38478
ACOT6	chr14	73610945	73619888	+	5	0.3279
ACOT7	chr1	6264269	6394391	-	3902	61.86751
ACOT8	chr20	45841721	45857409	-	180	3.76096
ACOT9	chrX	23702253	23766475	-	163	2.5016
ACOX1	chr17	75941507	75979434	-	1751	16.51183
ACOX2	chr3	58505136	58537319	-	67	1.34695
ACOX3	chr4	8366282	8440725	-	358	7.2177
ACOXL	chr2	110732573	111118222	+	2	0.02905
ACP1	chr2	264140	278283	+	428	9.52504
ACP2	chr11	47239302	47248906	-	185	3.30546
ACP5	chr19	11574660	11579008	-	7	0.1921
ACP6	chr1	147642235	147670512	-	69	0.50682
ACPP	chr3	132317367	132368302	+	13	0.23504
ACPT	chr19	50790415	50795224	+	6	0.34557
ACR	chr22	50738196	50745334	+	4	0.16146
ACRBP	chr12	6619683	6647460	-	26	0.44419
ACRC	chrX	71577990	71613590	+	156	2.95255
ACRV1	chr11	125671522	125681123	-	20	0.70145
ACSBG1	chr15	78167468	78234707	-	921	10.11772
ACSBG2	chr19	6135247	6193103	+	4	0.08974
ACSF2	chr17	50426158	50474845	+	113	1.52621
ACSF3	chr16	89093809	89155846	+	327	2.20597
ACSL1	chr4	184755595	184826818	-	149	1.87137
ACSL3	chr2	222860934	222944639	+	1637	18.12972
ACSL4	chrX	109629350	109733403	-	674	6.22637
ACSL5	chr10	112374018	112428380	+	72	1.27036
ACSL6	chr5	131806990	132012177	-	2865	14.88031
ACSM1	chr16	20623233	20698890	-	0	0
ACSM2A	chr16	20451515	20487669	+	0	0
ACSM2A	chr16	20487702	20489659	+	0	0
ACSM2B	chr16	20536226	20576373	-	0	0
ACSM3	chr16	20610243	20797581	+	9	0.08496
ACSM4	chr12	7304284	7328724	+	1	0.03132
ACSM5	chr16	20409529	20441336	+	41	1.02905
ACSM6	chr10	95194200	95228929	+	26	0.71833
ACSS1	chr20	25005147	25058980	-	696	3.50941
ACSS2	chr20	34872146	34927966	+	293	4.28482
ACSS3	chr12	81022383	81261205	+	273	2.02325
ACT1GP1	chr3	139493809	139494937	+	9	0.61844
ACTA1	chr1	229431245	229434098	-	22	1.14165
ACTA2	chr10	88935074	88991390	-	314	2.63981
ACTA2-AS1	chr10	88932684	88939974	+	137	5.20239
ACTB	chr7	5527148	5563784	-	66203	1575.95532
ACTBL2	chr5	57480016	57482809	-	3	0.0833
ACTBP2	chr6	88275882	88276989	-	0	0
ACTC1	chr15	34788096	34796139	-	52	0.86943
ACTG1	chr17	81509971	81523847	-	26900	697.4953
ACTG1P4	chr1	103569404	103571391	+	10	0.39024
ACTG2	chr2	73892314	73919865	+	1	0.01549
ACTGP10	chrX	53142832	53143913	-	32	2.29442
ACTGP3	chr20	1160584	1161697	+	1	0.06964
ACTGP5	chr1	92228581	92229435	-	4	0.36295
ACTGP9	chr6	46204729	46207386	+	26	0.75887
ACTL10	chr20	33666498	33668525	+	6	0.22953
ACTL6A	chr3	179562880	179588408	+	46	0.97107
ACTL6B	chr7	100643097	100656461	-	628	19.04626
ACTL7A	chr9	108862228	108863759	+	1	0.05064
ACTL7B	chr9	108854588	108856967	-	0	0
ACTL8	chr1	17755313	17827063	+	0	0
ACTL9	chr19	8697397	8698830	-	0	0
ACTN1	chr14	68870498	68979440	-	2120	13.0098
ACTN2	chr1	236686454	236764631	+	2034	28.5349
ACTN3	chr11	66546274	66563329	+	2	0.04198
ACTN4	chr19	38647616	38731583	+	4269	61.02628
ACTR10	chr14	58200080	58235636	+	452	8.68191
ACTR1A	chr10	102479229	102502755	-	1863	33.06607
ACTR1B	chr2	97655939	97664107	-	1326	35.27821
ACTR2	chr2	65227695	65271253	+	1837	22.11245
ACTR3	chr2	113889934	113962596	+	1523	9.81595
ACTR3B	chr7	152759749	152887714	+	617	7.06315
ACTR3BP2	chr2	91940668	91942470	+	0	0
ACTR3BP5	chr10	38696424	38698241	+	0	0
ACTR3C	chr7	150242261	150323714	-	23	0.21222
ACTR5	chr20	38748294	38772520	+	63	1.83398
ACTR6	chr12	100199865	100241865	+	177	3.18897
ACTR8	chr3	53865016	53882202	-	226	4.3431
ACTRT1	chrX	128050962	128052403	-	0	0
ACTRT2	chr1	3021482	3022903	+	0	0
ACTRT3	chr3	169766921	169769895	-	25	0.96733
ACVR1	chr2	157736444	157875862	-	387	7.33354
ACVR1B	chr12	51951667	51997079	+	491	6.85228
ACVR1C	chr2	157526767	157629005	-	297	2.50585
ACVR2A	chr2	147844517	147930827	+	354	4.05603
ACVR2B	chr3	38453851	38493142	+	268	1.31086
ACVR2B-AS1	chr3	38451033	38454820	-	0	0
ACVRL1	chr12	51906908	51923361	+	257	3.97173
ACY1	chr3	51983284	51989202	+	63	1.91368
ACY3	chr11	67642555	67650659	-	111	4.17219
ACYP1	chr14	75053221	75069478	-	142	10.9398
ACYP2	chr2	54115273	54305300	+	225	6.36366
ADA	chr20	44619519	44652233	-	80	1.44503
ADAD1	chr4	122378966	122429802	+	0	0
ADAD2	chr16	84191117	84197168	+	26	0.48816
ADAL	chr15	43330356	43354555	+	133	1.93478
ADAM10	chr15	58588807	58749978	-	1154	6.11193
ADAM11	chr17	44759031	44781846	+	464	6.83188
ADAM12	chr10	126012381	126388558	-	49	0.32058
ADAM15	chr1	155050566	155062776	+	415	4.88926
ADAM17	chr2	9488486	9555792	-	432	6.08141
ADAM18	chr8	39584489	39730064	+	1	0.02028
ADAM18	chrALTS_NT_187577	335202	480684	+	0	0
ADAM19	chr5	157395534	157575823	-	203	2.13052
ADAM1A	chr12	111899063	111902238	+	50	1.22135
ADAM2	chr8	39743735	39838289	-	0	0
ADAM2	chrALTS_NT_187577	494374	588925	-	0	0
ADAM20	chr14	70522358	70556039	-	44	1.06109
ADAM20P1	chr14	70468876	70483756	-	4	0.10211
ADAM21	chr14	70452157	70459905	+	48	1.39784
ADAM21P1	chr14	70245491	70247801	-	1	0.03357
ADAM22	chr7	87934143	88202889	+	1520	10.88844
ADAM23	chr2	206443539	206621130	+	2029	13.09677
ADAM28	chr8	24294040	24359018	+	80	0.67395
ADAM29	chr4	174829668	174978180	+	12	0.15431
ADAM30	chr1	119893533	119896524	-	0	0
ADAM32	chr8	39107531	39284917	+	54	0.43639
ADAM32	chrALTS_NT_187577	13214	190632	+	0	0
ADAM33	chr20	3667965	3682690	-	56	0.58844
ADAM3A	chr8	39451045	39522989	-	0	0
ADAM5	chr8	39314591	39417378	+	0	0
ADAM5	chrALTS_NT_187577	220374	267549	+	0	0
ADAM6	chr14	105969729	105972269	-	0	0
ADAM6	chrALTS_NT_187600	437498	440038	-	0	0
ADAM7	chr8	24440930	24512760	+	0	0
ADAM8	chr10	133262403	133276903	-	17	0.25754
ADAM9	chr8	38996986	39105261	+	1289	20.25538
ADAM9	chrALTS_NT_187577	7546	10944	+	0	0
ADAMDEC1	chr8	24384285	24406013	+	0	0
ADAMTS1	chr21	26835747	26845409	-	110	1.2263
ADAMTS10	chr19	8580240	8610753	-	382	5.08155
ADAMTS12	chr5	33523535	33892192	-	6	0.0476
ADAMTS12	chrALTS_NT_187551	74965	93341	-	0	0
ADAMTS13	chr9	133414339	133459403	+	342	4.63205
ADAMTS14	chr10	70672803	70762441	+	14	0.16024
ADAMTS15	chr11	130448974	130476644	+	8	0.10125
ADAMTS16	chr5	5140330	5320304	+	121	1.6238
ADAMTS17	chr15	99971438	100342005	-	159	1.6095
ADAMTS18	chr16	77282128	77435114	-	11	0.13328
ADAMTS19	chr5	129460265	129738683	+	130	1.85054
ADAMTS2	chr5	179110851	179345430	-	74	0.74577
ADAMTS20	chr12	43353866	43551921	-	6	0.06428
ADAMTS3	chr4	72280969	72568799	-	406	4.78323
ADAMTS4	chr1	161184308	161199056	-	36	0.27026
ADAMTS5	chr21	26917912	26967120	-	20	0.16057
ADAMTS6	chr5	65148736	65481920	-	42	0.38781
ADAMTS7	chr15	78759203	78811463	-	7	0.06846
ADAMTS7P1	chr15	82293283	82334609	+	10	0.14934
ADAMTS8	chr11	130404923	130428993	-	888	15.22457
ADAMTS9	chr3	64515654	64688000	-	152	1.08554
ADAMTS9-AS1	chr3	64561711	64589961	+	2	0.04844
ADAMTS9-AS2	chr3	64685104	64975536	+	0	0
ADAMTSL1	chr9	18473894	18910950	+	40	0.24978
ADAMTSL2	chr9	133532164	133575519	+	479	5.76138
ADAMTSL3	chr15	83654086	84039842	+	72	0.55217
ADAMTSL4	chr1	150549369	150560937	+	115	1.31783
ADAMTSL4-AS1	chr1	150560202	150562115	-	0	0
ADAMTSL5	chr19	1498611	1513556	-	3	0.06208
ADAP1	chr7	897900	975549	-	1307	19.41732
ADAP1/COX19	chr7	972701	975549	-	3	0.25188
ADAP2	chr17	30921679	30959322	+	97	2.18124
ADAR	chr1	154582057	154627999	-	7422	66.1991
ADARB1	chr21	45073853	45226563	+	798	5.55536
ADARB2	chr10	1177313	1737476	-	349	2.55525
ADAT1	chr16	75598349	75623323	-	152	2.53486
ADAT2	chr6	143422832	143450704	-	16	0.15701
ADAT3	chr19	1905372	1913447	+	6	0.20753
ADCK1	chr14	77800083	77935012	+	208	3.25796
ADCK2	chr7	140672930	140695121	+	452	12.8589
ADCK3	chr1	226896888	226987545	+	1315	11.86117
ADCK4	chr19	40691529	40718207	-	184	2.5418
ADCK5	chr8	144373101	144393242	+	110	3.08191
ADCY1	chr7	45574140	45723116	+	6393	36.65705
ADCY10	chr1	167809120	167914369	-	21	0.25774
ADCY10P1	chr6	41101022	41140835	+	0	0
ADCY2	chr5	7396208	7830081	+	2465	11.70564
ADCY3	chr2	24819169	24919839	-	1141	14.87213
ADCY4	chr14	24318349	24335093	-	35	0.33659
ADCY5	chr3	123282296	123449758	-	2084	18.10088
ADCY6	chr12	48766192	48789037	-	814	6.75115
ADCY7	chr16	50244919	50318135	+	174	1.53467
ADCY8	chr8	130780300	131042426	-	616	8.0467
ADCY9	chr16	3962649	4116185	-	1137	8.62254
ADCYAP1	chr18	904365	912172	+	112	2.07672
ADCYAP1R1	chr7	31052461	31111479	+	1829	20.76904
ADD1	chr4	2843727	2930076	+	4888	28.69555
ADD2	chr2	70607618	70768243	-	3366	20.7184
ADD3	chr10	109996368	110135565	+	2213	21.45524
ADGB	chr6	146598965	146815462	+	2	0.02052
ADH1A	chr4	99276366	99291028	-	0	0
ADH1B	chr4	99304964	99321442	-	4	0.0505
ADH1C	chr4	99336492	99353027	-	0	0
ADH4	chr4	99123657	99144298	-	1	0.03395
ADH5	chr4	99070978	99088801	-	406	4.64771
ADH5B	chr6	65836930	65838039	-	131	9.15586
ADH6	chr4	99202638	99219537	-	0	0
ADH7	chr4	99412261	99435737	-	0	0
ADHFE1	chr8	66432483	66471601	+	145	3.18943
ADHFE1/C8orf46	chr8	66471441	66474939	+	2	0.3246
ADI1	chr2	3497361	3519736	-	123	1.78998
ADI1	chrALTS_NT_187522	107389	110465	-	0	0
ADIG	chr20	38581195	38588463	+	1	0.10049
ADIPOQ	chr3	186842674	186858463	+	0	0
ADIPOR1	chr1	202940823	202958572	-	735	17.4058
ADIPOR2	chr12	1688574	1788679	+	114	1.90977
ADIRF	chr10	86968192	86983934	+	79	3.224
ADIRF-AS1	chr10	86965741	86971311	-	95	1.92834
ADK	chr10	74151185	74709303	+	603	13.84458
ADM	chr11	10304680	10307397	+	5	0.16612
ADM2	chr22	50481556	50486440	+	0	0
ADM5	chr19	49688664	49690990	+	6	0.21823
ADNP	chr20	50888918	50931240	-	740	7.97019
ADNP2	chr18	80109031	80140351	+	279	3.80469
ADO	chr10	62804756	62808483	+	51	1.06132
ADORA1	chr1	203090654	203167405	+	77	1.40524
ADORA2A	chr22	24417879	24442360	+	40	0.74009
ADORA2A-AS1	chr22	24429210	24432430	-	0	0
ADORA2B	chr17	15944917	15975896	+	72	2.06804
ADORA2BP	chr1	209744373	209745214	+	0	0
ADORA3	chr1	111483348	111563977	-	128	2.32341
ADPGK	chr15	72751367	72784326	-	184	1.63551
ADPGK-AS1	chr15	72782835	72805542	+	6	0.08134
ADPRH	chr3	119579268	119589945	+	9	0.15129
ADPRHL1	chr13	113421940	113453631	-	85	2.72492
ADPRHL2	chr1	36088852	36093932	+	133	6.10181
ADPRM	chr17	10697594	10712947	+	102	2.37348
ADPRTP1	chr13	110936759	110939784	+	596	15.28016
ADRA1A	chr8	26747938	26869486	-	476	3.45284
ADRA1B	chr5	159916733	159985786	+	266	4.73853
ADRA1D	chr20	4220631	4249074	-	43	1.19568
