Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ABCB10P	chr15	23179869	23182049	+	17	0.64913
ABCB11	chr2	168922826	169031323	-	13	0.19641
ABCB11	chrALTS_NW_003315909	109565	123061	-	0	0
ABCB4	chr7	87402045	87480435	-	22	0.25404
ABCB5	chr7	20615622	20777038	+	0	0
ABCB6	chr2	219209766	219222738	-	765	8.36625
ABCB7	chrX	75053172	75156340	-	219	6.29123
ABCB8	chr7	151028422	151052753	+	532	3.86908
ABCB9	chr12	122920178	122981649	-	468	4.28484
ABCC1	chr16	15949577	16143074	+	469	5.15552
ABCC1	chrALTS_NT_187607	1607547	1800966	+	0	0
ABCC10	chr6	43427544	43450430	+	280	2.86044
ABCC11	chr16	48166910	48247568	-	27	0.31032
ABCC12	chr16	48082973	48156018	-	44	0.38854
ABCC13	chr21	14236206	14362754	+	0	0
ABCC2	chr10	99782694	99852192	+	9	0.11452
ABCC3	chr17	50634814	50692252	+	17	0.13371
ABCC4	chr13	95019829	95301446	-	126	1.26699
ABCC5	chr3	183919934	184018015	-	1292	10.82143
ABCC6	chr16	16148928	16223522	-	10	0.11017
ABCC6	chrALTS_NT_187607	1807491	1881733	-	0	0
ABCC6P1	chr16	18571162	18598328	+	5	0.12136
ABCC6P2	chr16	14820792	14824702	-	1	0.07733
ABCC6P2	chrALTS_NT_187607	962170	964453	+	0	0
ABCC8	chr11	17392885	17476845	-	1342	16.66838
ABCC9	chr12	21797389	21941863	-	185	1.27423
ABCD1	chrX	153724868	153744762	+	38	0.84435
ABCD2	chr12	39550033	39620041	-	144	1.83705
ABCD3	chr1	94418377	94518666	+	378	4.05876
ABCD4	chr14	74285277	74303064	-	319	2.97728
ABCE1	chr4	145097932	145129524	+	152	1.91506
ABCF1	chr6	30571376	30597179	+	810	14.91413
ABCF1	chrALTS_NT_113891	2051098	2076903	+	0	0
ABCF1	chrALTS_NT_167245	1827203	1853009	+	0	0
ABCF1	chrALTS_NT_167246	1881605	1907409	+	0	0
ABCF1	chrALTS_NT_167247	1915422	1941226	+	0	0
ABCF1	chrALTS_NT_167248	1826463	1852267	+	0	0
ABCF1	chrALTS_NT_167249	1872133	1897937	+	0	0
ABCF2	chr7	151207830	151227374	-	596	9.04753
ABCF3	chr3	184186023	184194012	+	879	14.03969
ABCG1	chr21	42199689	42297244	+	671	9.12935
ABCG2	chr4	88090264	88231417	-	370	6.27822
ABCG4	chr11	119149012	119162666	+	219	2.90233
ABCG5	chr2	43806130	43838900	-	17	0.33125
ABCG8	chr2	43838964	43878808	+	44	1.21254
ABHD1	chr2	27123764	27130991	+	27	0.46515
ABHD10	chr3	111978876	111993368	+	109	1.72314
ABHD11	chr7	73736094	73738867	-	113	3.90158
ABHD12	chr20	25294743	25390983	-	1548	40.11111
ABHD12B	chr14	50872160	50904970	+	13	0.17185
ABHD13	chr13	108218379	108234255	+	65	0.90446
ABHD14A	chr3	51975026	51981200	+	341	16.08975
ABHD14A-ACY1	chr3	51975050	51989183	+	176	6.77322
ABHD14B	chr3	51968510	51983409	-	35	0.71811
ABHD15	chr17	29560547	29567137	-	25	0.57962
ABHD16A	chr6	31686949	31703444	-	554	8.25644
ABHD16A	chrALTS_NT_113891	3164239	3191356	-	0	0
ABHD16A	chrALTS_NT_167245	2934713	2961834	-	0	0
ABHD16A	chrALTS_NT_167246	2991996	3008464	-	0	0
ABHD16A	chrALTS_NT_167247	3028821	3055949	-	0	0
ABHD16A	chrALTS_NT_167248	2942773	2959248	-	0	0
ABHD16A	chrALTS_NT_167249	2986234	3002713	-	0	0
ABHD16B	chr20	63861213	63863306	+	35	1.39197
ABHD17A	chr19	1876810	1885547	-	199	2.69957
ABHD17AP2	chr1	148146395	148149566	+	102	9.10454
ABHD17B	chr9	71862452	71911245	-	306	7.62982
ABHD17C	chr15	80695303	80755621	+	86	1.62221
ABHD2	chr15	89087459	89202360	+	909	7.82847
ABHD3	chr18	21650897	21704805	-	46	0.96084
ABHD4	chr14	22598237	22613215	+	94	2.00777
ABHD5	chr3	43690870	43734371	+	98	1.06449
ABHD6	chr3	58237506	58294738	+	207	3.77384
ABHD8	chr19	17292131	17303473	-	677	26.97627
ABI1	chr10	26746593	26861087	-	1152	22.74497
ABI2	chr2	203327874	203447723	+	2279	7.9319
ABI3	chr17	49210227	49223225	+	9	0.35189
ABI3BP	chr3	100749156	100993515	-	131	1.0629
ABL1	chr9	130713881	130887675	+	577	5.60967
ABL2	chr1	179099327	179229684	-	948	5.95529
ABLIM1	chr10	114424445	114427398	-	0	0
ABLIM1	chr10	114431110	114768609	-	1425	9.8558
ABLIM2	chr4	7957489	8158832	-	1329	10.26039
ABLIM3	chr5	149141483	149260542	+	885	9.53956
ABO	chr9	133250401	133275214	-	23	0.30145
ABR	chr17	1003518	1229630	-	9039	66.94228
ABR	chrALTS_NT_187613	42765	231794	-	0	0
ABR	chrALTS_NT_187664	42765	153205	-	0	0
ABRA	chr8	106759483	106770245	-	2	0.06046
ABRACL	chr6	139028682	139043302	+	19	0.87906
ABT1	chr6	26596943	26600744	+	73	2.05525
ABTB1	chr3	127672929	127680926	+	736	9.21159
ABTB2	chr11	34150987	34358008	-	61	1.02132
AC012044.5	chr10	45815426	45817588	-	0	0
AC022026.3	chr10	74371535	74372416	+	11	1.03864
AC022394.1	chr10	84081429	84081995	+	0	0
ACAA1	chr3	38103129	38137242	-	557	6.52509
ACAA2	chr18	49782167	49813960	-	135	2.43455
ACACA	chr17	37084988	37406822	-	2620	17.0837
ACACA	chrALTS_NT_187614	1320992	1645967	-	0	0
ACACB	chr12	109116431	109268226	+	779	4.38848
ACAD10	chr12	111686053	111757107	+	211	2.20394
ACAD11	chr3	132558138	132660723	-	327	5.14597
ACAD8	chr11	134253495	134265855	+	566	5.87442
ACAD9	chr3	128879490	128916082	+	990	11.89711
ACADL	chr2	210187908	210225491	-	50	0.8852
ACADM	chr1	75724347	75763679	+	531	10.04123
ACADM/RABGGTB	chr1	75749497	75787575	+	43	6.55866
ACADS	chr12	120725735	120740008	+	116	3.64821
ACADSB	chr10	123008913	123058311	+	300	3.98913
ACADVL	chr17	7217125	7225273	+	2863	43.81294
ACAN	chr15	88803442	88875354	+	114	1.0003
ACAP1	chr17	7336529	7351478	+	14	0.16646
ACAP2	chr3	195274736	195443088	-	576	4.34424
ACAP3	chr1	1292376	1309609	-	1372	11.04707
ACAT1	chr11	108121516	108148168	+	441	8.38693
ACAT2	chr6	159760328	159779112	+	713	13.57533
ACBD3	chr1	226144679	226186730	-	293	4.77047
ACBD4	chr17	45132600	45144181	+	267	5.88402
ACBD5	chr10	27195214	27242275	-	1644	30.31709
ACBD6	chr1	180275380	180502954	-	149	5.23794
ACBD7	chr10	15015072	15088776	-	304	5.80001
ACCS	chr11	44065925	44084240	+	71	1.00782
ACCSL	chr11	44047981	44059977	+	0	0
ACD	chr16	67657512	67660815	-	377	9.74138
ACE	chr17	63477061	63521848	+	306	2.23914
ACE2	chrX	15561033	15602148	-	1	0.02121
ACER1	chr19	6306142	6333629	-	0	0
ACER2	chr9	19408927	19452620	+	44	1.0935
ACER3	chr11	76860873	77026797	+	57	0.43462
ACHE	chr7	100889994	100896914	-	298	6.76223
ACIN1	chr14	23058564	23095614	-	2029	18.54826
ACKR1	chr1	159203307	159206500	+	65	2.05434
ACKR2	chr3	42804752	42887974	+	6	0.09137
ACKR3	chr2	236560781	236582358	+	99	2.02572
ACKR4	chr3	132597237	132618967	+	8	0.22554
ACLY	chr17	41866908	41930542	-	2421	38.6468
ACMSD	chr2	134838430	134902076	+	14	0.38441
ACN9	chr7	97116590	97181763	+	40	1.49851
ACNATP	chr9	101334084	101339347	-	0	0
ACO1	chr9	32384603	32454769	+	430	4.53238
ACO2	chr22	41469117	41528989	+	8343	194.67728
ACOT1	chr14	73537114	73543794	+	107	5.20195
ACOT11	chr1	54542257	54639192	+	220	1.85817
ACOT12	chr5	81329921	81394169	-	5	0.16879
ACOT13	chr6	24667035	24705069	+	89	1.68529
ACOT2	chr14	73567620	73575658	+	272	9.46598
ACOT4	chr14	73591659	73596496	+	43	1.48652
ACOT6	chr14	73610945	73619888	+	9	0.63357
ACOT7	chr1	6264269	6394391	-	4192	71.34863
ACOT8	chr20	45841721	45857409	-	159	3.56625
ACOT9	chrX	23702253	23766475	-	103	1.6969
ACOX1	chr17	75941507	75979434	-	1491	15.093
ACOX2	chr3	58505136	58537319	-	61	1.31642
ACOX3	chr4	8366282	8440725	-	352	7.61811
ACOXL	chr2	110732573	111118222	+	2	0.03118
ACP1	chr2	264140	278283	+	368	8.79144
ACP2	chr11	47239302	47248906	-	175	3.35651
ACP5	chr19	11574660	11579008	-	4	0.11783
ACP6	chr1	147642235	147670512	-	44	0.34693
ACPP	chr3	132317367	132368302	+	11	0.21349
ACPT	chr19	50790415	50795224	+	1	0.06183
ACR	chr22	50738196	50745334	+	6	0.25998
ACRBP	chr12	6619683	6647460	-	17	0.31177
ACRC	chrX	71577990	71613590	+	217	4.40881
ACRV1	chr11	125671522	125681123	-	16	0.60239
ACSBG1	chr15	78167468	78234707	-	906	10.68415
ACSBG2	chr19	6135247	6193103	+	4	0.09633
ACSF2	chr17	50426158	50474845	+	101	1.46436
ACSF3	chr16	89093809	89155846	+	380	2.75185
ACSL1	chr4	184755595	184826818	-	149	2.00885
ACSL3	chr2	222860934	222944639	+	1393	16.56085
ACSL4	chrX	109629350	109733403	-	672	6.66397
ACSL5	chr10	112374018	112428380	+	49	0.92807
ACSL6	chr5	131806990	132012177	-	2637	14.70233
ACSM1	chr16	20623233	20698890	-	0	0
ACSM2A	chr16	20451515	20487669	+	0	0
ACSM2A	chr16	20487702	20489659	+	0	0
ACSM2B	chr16	20536226	20576373	-	0	0
ACSM3	chr16	20610243	20797581	+	7	0.07094
ACSM4	chr12	7304284	7328724	+	5	0.16811
ACSM5	chr16	20409529	20441336	+	43	1.15853
ACSM6	chr10	95194200	95228929	+	32	0.94906
ACSS1	chr20	25005147	25058980	-	609	3.29633
ACSS2	chr20	34872146	34927966	+	305	4.788
ACSS3	chr12	81022383	81261205	+	249	1.98096
ACT1GP1	chr3	139493809	139494937	+	7	0.51635
ACTA1	chr1	229431245	229434098	-	17	0.94699
ACTA2	chr10	88935074	88991390	-	276	2.49081
ACTA2-AS1	chr10	88932684	88939974	+	116	4.72856
ACTB	chr7	5527148	5563784	-	61569	1573.3208
ACTBL2	chr5	57480016	57482809	-	1	0.02981
ACTBP2	chr6	88275882	88276989	-	1	0.07516
ACTC1	chr15	34788096	34796139	-	30	0.53845
ACTG1	chr17	81509971	81523847	-	26779	745.37073
ACTG1P4	chr1	103569404	103571391	+	10	0.41891
ACTG2	chr2	73892314	73919865	+	2	0.03325
ACTGP10	chrX	53142832	53143913	-	26	2.00118
ACTGP3	chr20	1160584	1161697	+	0	0
ACTGP5	chr1	92228581	92229435	-	3	0.29221
ACTGP9	chr6	46204729	46207386	+	19	0.5953
ACTL10	chr20	33666498	33668525	+	7	0.28745
ACTL6A	chr3	179562880	179588408	+	45	1.01975
ACTL6B	chr7	100643097	100656461	-	592	19.27351
ACTL7A	chr9	108862228	108863759	+	1	0.05436
ACTL7B	chr9	108854588	108856967	-	2	0.06998
ACTL8	chr1	17755313	17827063	+	0	0
ACTL9	chr19	8697397	8698830	-	0	0
ACTN1	chr14	68870498	68979440	-	1693	11.15272
ACTN2	chr1	236686454	236764631	+	1936	29.15545
ACTN3	chr11	66546274	66563329	+	5	0.11266
ACTN4	chr19	38647616	38731583	+	3746	57.48407
ACTR10	chr14	58200080	58235636	+	419	8.63932
ACTR1A	chr10	102479229	102502755	-	2162	41.19215
ACTR1B	chr2	97655939	97664107	-	1312	37.47019
ACTR2	chr2	65227695	65271253	+	1629	21.0493
ACTR3	chr2	113889934	113962596	+	1444	9.99053
ACTR3B	chr7	152759749	152887714	+	476	5.84937
ACTR3BP2	chr2	91940668	91942470	+	0	0
ACTR3BP5	chr10	38696424	38698241	+	0	0
ACTR3C	chr7	150242261	150323714	-	6	0.05943
ACTR5	chr20	38748294	38772520	+	81	2.53121
ACTR6	chr12	100199865	100241865	+	160	3.09446
ACTR8	chr3	53865016	53882202	-	320	6.60132
ACTRT1	chrX	128050962	128052403	-	1	0.05775
ACTRT2	chr1	3021482	3022903	+	0	0
ACTRT3	chr3	169766921	169769895	-	28	1.16301
ACVR1	chr2	157736444	157875862	-	270	5.49232
ACVR1B	chr12	51951667	51997079	+	456	6.83137
ACVR1C	chr2	157526767	157629005	-	96	0.86948
ACVR2A	chr2	147844517	147930827	+	311	3.82514
ACVR2B	chr3	38453851	38493142	+	206	1.08162
ACVR2B-AS1	chr3	38451033	38454820	-	0	0
ACVRL1	chr12	51906908	51923361	+	141	2.33913
ACY1	chr3	51983284	51989202	+	56	1.82602
ACY3	chr11	67642555	67650659	-	31	1.25081
ACYP1	chr14	75053221	75069478	-	152	12.57053
ACYP2	chr2	54115273	54305300	+	221	6.70974
ADA	chr20	44619519	44652233	-	90	1.74509
ADAD1	chr4	122378966	122429802	+	0	0
ADAD2	chr16	84191117	84197168	+	24	0.48372
ADAL	chr15	43330356	43354555	+	107	1.6709
ADAM10	chr15	58588807	58749978	-	991	5.63423
ADAM11	chr17	44759031	44781846	+	579	9.15145
ADAM12	chr10	126012381	126388558	-	39	0.2739
ADAM15	chr1	155050566	155062776	+	283	3.57907
ADAM17	chr2	9488486	9555792	-	378	5.71217
ADAM18	chr8	39584489	39730064	+	0	0
ADAM18	chrALTS_NT_187577	335202	480684	+	0	0
ADAM19	chr5	157395534	157575823	-	174	1.96032
ADAM1A	chr12	111899063	111902238	+	53	1.38974
ADAM2	chr8	39743735	39838289	-	0	0
ADAM2	chrALTS_NT_187577	494374	588925	-	0	0
ADAM20	chr14	70522358	70556039	-	57	1.47558
ADAM20P1	chr14	70468876	70483756	-	5	0.13702
ADAM21	chr14	70452157	70459905	+	27	0.84405
ADAM21P1	chr14	70245491	70247801	-	5	0.18018
ADAM22	chr7	87934143	88202889	+	1221	9.38916
ADAM23	chr2	206443539	206621130	+	1853	12.83946
ADAM28	chr8	24294040	24359018	+	68	0.61494
ADAM29	chr4	174829668	174978180	+	3	0.04141
ADAM30	chr1	119893533	119896524	-	0	0
ADAM32	chr8	39107531	39284917	+	32	0.2776
ADAM32	chrALTS_NT_187577	13214	190632	+	0	0
ADAM33	chr20	3667965	3682690	-	34	0.38352
ADAM3A	chr8	39451045	39522989	-	0	0
ADAM5	chr8	39314591	39417378	+	0	0
ADAM5	chrALTS_NT_187577	220374	267549	+	0	0
ADAM6	chr14	105969729	105972269	-	0	0
ADAM6	chrALTS_NT_187600	437498	440038	-	0	0
ADAM7	chr8	24440930	24512760	+	1	0.01741
ADAM8	chr10	133262403	133276903	-	16	0.2602
ADAM9	chr8	38996986	39105261	+	1017	17.15526
ADAM9	chrALTS_NT_187577	7546	10944	+	0	0
ADAMDEC1	chr8	24384285	24406013	+	0	0
ADAMTS1	chr21	26835747	26845409	-	218	2.60885
ADAMTS10	chr19	8580240	8610753	-	460	6.56871
ADAMTS12	chr5	33523535	33892192	-	7	0.05962
ADAMTS12	chrALTS_NT_187551	74965	93341	-	0	0
ADAMTS13	chr9	133414339	133459403	+	398	5.78655
ADAMTS14	chr10	70672803	70762441	+	29	0.35632
ADAMTS15	chr11	130448974	130476644	+	20	0.27171
ADAMTS16	chr5	5140330	5320304	+	128	1.84394
ADAMTS17	chr15	99971438	100342005	-	179	1.94508
ADAMTS18	chr16	77282128	77435114	-	26	0.33817
ADAMTS19	chr5	129460265	129738683	+	138	2.10874
ADAMTS2	chr5	179110851	179345430	-	108	1.16838
ADAMTS20	chr12	43353866	43551921	-	2	0.023
ADAMTS3	chr4	72280969	72568799	-	206	2.60526
ADAMTS4	chr1	161184308	161199056	-	55	0.44323
ADAMTS5	chr21	26917912	26967120	-	12	0.10342
ADAMTS6	chr5	65148736	65481920	-	29	0.28745
ADAMTS7	chr15	78759203	78811463	-	4	0.04199
ADAMTS7P1	chr15	82293283	82334609	+	10	0.16031
ADAMTS8	chr11	130404923	130428993	-	487	8.96293
ADAMTS9	chr3	64515654	64688000	-	112	0.85863
ADAMTS9-AS1	chr3	64561711	64589961	+	0	0
ADAMTS9-AS2	chr3	64685104	64975536	+	0	0
ADAMTSL1	chr9	18473894	18910950	+	50	0.33516
ADAMTSL2	chr9	133532164	133575519	+	513	6.62365
ADAMTSL3	chr15	83654086	84039842	+	228	1.87701
ADAMTSL4	chr1	150549369	150560937	+	113	1.39005
ADAMTSL4-AS1	chr1	150560202	150562115	-	3	0.13053
ADAMTSL5	chr19	1498611	1513556	-	6	0.13328
ADAP1	chr7	897900	975549	-	1188	18.94607
ADAP1/COX19	chr7	972701	975549	-	1	0.09013
ADAP2	chr17	30921679	30959322	+	110	2.6553
ADAR	chr1	154582057	154627999	-	6456	61.81355
ADARB1	chr21	45073853	45226563	+	662	4.94717
ADARB2	chr10	1177313	1737476	-	154	1.21037
ADAT1	chr16	75598349	75623323	-	146	2.61368
ADAT2	chr6	143422832	143450704	-	21	0.22121
ADAT3	chr19	1905372	1913447	+	7	0.2599
ADCK1	chr14	77800083	77935012	+	210	3.53094
ADCK2	chr7	140672930	140695121	+	366	11.17726
ADCK3	chr1	226896888	226987545	+	1016	9.83749
ADCK4	chr19	40691529	40718207	-	195	2.89166
ADCK5	chr8	144373101	144393242	+	111	3.33841
ADCY1	chr7	45574140	45723116	+	5214	32.09318
ADCY10	chr1	167809120	167914369	-	18	0.23715
ADCY10P1	chr6	41101022	41140835	+	3	0.03063
ADCY2	chr5	7396208	7830081	+	2032	10.35836
ADCY3	chr2	24819169	24919839	-	1053	14.73347
ADCY4	chr14	24318349	24335093	-	45	0.46456
ADCY5	chr3	123282296	123449758	-	1946	18.14403
ADCY6	chr12	48766192	48789037	-	737	6.5616
ADCY7	chr16	50244919	50318135	+	164	1.55274
ADCY8	chr8	130780300	131042426	-	657	9.2128
ADCY9	chr16	3962649	4116185	-	1142	9.29673
ADCYAP1	chr18	904365	912172	+	43	0.85589
ADCYAP1R1	chr7	31052461	31111479	+	1266	15.43211
ADD1	chr4	2843727	2930076	+	4173	26.29788
ADD2	chr2	70607618	70768243	-	3779	24.9694
ADD3	chr10	109996368	110135565	+	1396	14.52869
ADGB	chr6	146598965	146815462	+	2	0.02203
ADH1A	chr4	99276366	99291028	-	1	0.04015
ADH1B	chr4	99304964	99321442	-	4	0.05421
ADH1C	chr4	99336492	99353027	-	0	0
ADH4	chr4	99123657	99144298	-	0	0
ADH5	chr4	99070978	99088801	-	344	4.22727
ADH5B	chr6	65836930	65838039	-	93	6.97749
ADH6	chr4	99202638	99219537	-	0	0
ADH7	chr4	99412261	99435737	-	0	0
ADHFE1	chr8	66432483	66471601	+	129	3.04596
ADHFE1/C8orf46	chr8	66471441	66474939	+	0	0
ADI1	chr2	3497361	3519736	-	122	1.90586
ADI1	chrALTS_NT_187522	107389	110465	-	0	0
ADIG	chr20	38581195	38588463	+	0	0
ADIPOQ	chr3	186842674	186858463	+	0	0
ADIPOR1	chr1	202940823	202958572	-	605	15.37981
ADIPOR2	chr12	1688574	1788679	+	80	1.43865
ADIRF	chr10	86968192	86983934	+	59	2.5847
ADIRF-AS1	chr10	86965741	86971311	-	66	1.43811
ADK	chr10	74151185	74709303	+	582	14.34413
ADM	chr11	10304680	10307397	+	7	0.24966
ADM2	chr22	50481556	50486440	+	0	0
ADM5	chr19	49688664	49690990	+	6	0.23426
ADNP	chr20	50888918	50931240	-	665	7.68861
ADNP2	chr18	80109031	80140351	+	229	3.35227
ADO	chr10	62804756	62808483	+	52	1.16163
ADORA1	chr1	203090654	203167405	+	72	1.41053
ADORA2A	chr22	24417879	24442360	+	29	0.57599
ADORA2A-AS1	chr22	24429210	24432430	-	1	0.04183
ADORA2B	chr17	15944917	15975896	+	41	1.26415
ADORA2BP	chr1	209744373	209745214	+	0	0
ADORA3	chr1	111483348	111563977	-	136	2.64999
ADPGK	chr15	72751367	72784326	-	173	1.65071
ADPGK-AS1	chr15	72782835	72805542	+	4	0.05821
ADPRH	chr3	119579268	119589945	+	3	0.05414
ADPRHL1	chr13	113421940	113453631	-	74	2.54657
ADPRHL2	chr1	36088852	36093932	+	126	6.20535
ADPRM	chr17	10697594	10712947	+	69	1.72355
ADPRTP1	chr13	110936759	110939784	+	471	12.96258
ADRA1A	chr8	26747938	26869486	-	511	3.97905
ADRA1B	chr5	159916733	159985786	+	311	5.94719
ADRA1D	chr20	4220631	4249074	-	34	1.01488
