Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ABCB10P	chr15	23179869	23182049	+	19	0.86744
ABCB11	chr2	168922826	169031323	-	0	0
ABCB11	chrALTS_NW_003315909	109565	123061	-	0	0
ABCB4	chr7	87402045	87480435	-	19	0.26232
ABCB5	chr7	20615622	20777038	+	0	0
ABCB6	chr2	219209766	219222738	-	611	7.98935
ABCB7	chrX	75053172	75156340	-	152	5.22078
ABCB8	chr7	151028422	151052753	+	476	4.13908
ABCB9	chr12	122920178	122981649	-	402	4.40064
ABCC1	chr16	15949577	16143074	+	390	5.12583
ABCC1	chrALTS_NT_187607	1607547	1800966	+	0	0
ABCC10	chr6	43427544	43450430	+	285	3.48113
ABCC11	chr16	48166910	48247568	-	41	0.56341
ABCC12	chr16	48082973	48156018	-	19	0.2006
ABCC13	chr21	14236206	14362754	+	0	0
ABCC2	chr10	99782694	99852192	+	8	0.12171
ABCC3	chr17	50634814	50692252	+	19	0.17868
ABCC4	chr13	95019829	95301446	-	142	1.70723
ABCC5	chr3	183919934	184018015	-	1126	11.27615
ABCC6	chr16	16148928	16223522	-	27	0.35566
ABCC6	chrALTS_NT_187607	1807491	1881733	-	0	0
ABCC6P1	chr16	18571162	18598328	+	7	0.20315
ABCC6P2	chr16	14820792	14824702	-	1	0.09245
ABCC6P2	chrALTS_NT_187607	962170	964453	+	0	0
ABCC8	chr11	17392885	17476845	-	1457	21.63718
ABCC9	chr12	21797389	21941863	-	265	2.18235
ABCD1	chrX	153724868	153744762	+	47	1.24864
ABCD2	chr12	39550033	39620041	-	111	1.6931
ABCD3	chr1	94418377	94518666	+	334	4.28794
ABCD4	chr14	74285277	74303064	-	335	3.7383
ABCE1	chr4	145097932	145129524	+	98	1.47627
ABCF1	chr6	30571376	30597179	+	581	12.79056
ABCF1	chrALTS_NT_113891	2051098	2076903	+	0	0
ABCF1	chrALTS_NT_167245	1827203	1853009	+	0	0
ABCF1	chrALTS_NT_167246	1881605	1907409	+	0	0
ABCF1	chrALTS_NT_167247	1915422	1941226	+	0	0
ABCF1	chrALTS_NT_167248	1826463	1852267	+	0	0
ABCF1	chrALTS_NT_167249	1872133	1897937	+	0	0
ABCF2	chr7	151207830	151227374	-	560	10.16417
ABCF3	chr3	184186023	184194012	+	733	13.99822
ABCG1	chr21	42199689	42297244	+	688	11.19195
ABCG2	chr4	88090264	88231417	-	588	11.92924
ABCG4	chr11	119149012	119162666	+	192	3.04232
ABCG5	chr2	43806130	43838900	-	15	0.34946
ABCG8	chr2	43838964	43878808	+	43	1.41682
ABHD1	chr2	27123764	27130991	+	18	0.37077
ABHD10	chr3	111978876	111993368	+	81	1.53101
ABHD11	chr7	73736094	73738867	-	80	3.30257
ABHD12	chr20	25294743	25390983	-	1304	40.39909
ABHD12B	chr14	50872160	50904970	+	13	0.20547
ABHD13	chr13	108218379	108234255	+	48	0.79858
ABHD14A	chr3	51975026	51981200	+	305	17.2066
ABHD14A-ACY1	chr3	51975050	51989183	+	182	8.37441
ABHD14B	chr3	51968510	51983409	-	27	0.66235
ABHD15	chr17	29560547	29567137	-	44	1.21971
ABHD16A	chr6	31686949	31703444	-	495	8.82041
ABHD16A	chrALTS_NT_113891	3164239	3191356	-	0	0
ABHD16A	chrALTS_NT_167245	2934713	2961834	-	0	0
ABHD16A	chrALTS_NT_167246	2991996	3008464	-	0	0
ABHD16A	chrALTS_NT_167247	3028821	3055949	-	0	0
ABHD16A	chrALTS_NT_167248	2942773	2959248	-	0	0
ABHD16A	chrALTS_NT_167249	2986234	3002713	-	0	0
ABHD16B	chr20	63861213	63863306	+	20	0.95103
ABHD17A	chr19	1876810	1885547	-	206	3.34125
ABHD17AP2	chr1	148146395	148149566	+	138	14.72778
ABHD17B	chr9	71862452	71911245	-	213	6.34999
ABHD17C	chr15	80695303	80755621	+	104	2.34554
ABHD2	chr15	89087459	89202360	+	883	9.09231
ABHD3	chr18	21650897	21704805	-	48	1.19877
ABHD4	chr14	22598237	22613215	+	110	2.80918
ABHD5	chr3	43690870	43734371	+	117	1.5195
ABHD6	chr3	58237506	58294738	+	98	2.13619
ABHD8	chr19	17292131	17303473	-	673	32.06333
ABI1	chr10	26746593	26861087	-	988	23.32331
ABI2	chr2	203327874	203447723	+	2037	8.47666
ABI3	chr17	49210227	49223225	+	11	0.51422
ABI3BP	chr3	100749156	100993515	-	89	0.8634
ABL1	chr9	130713881	130887675	+	622	7.23023
ABL2	chr1	179099327	179229684	-	816	6.12893
ABLIM1	chr10	114424445	114427398	-	0	0
ABLIM1	chr10	114431110	114768609	-	1526	12.6192
ABLIM2	chr4	7957489	8158832	-	1440	13.29235
ABLIM3	chr5	149141483	149260542	+	710	9.15047
ABO	chr9	133250401	133275214	-	10	0.15671
ABR	chr17	1003518	1229630	-	8272	73.24718
ABR	chrALTS_NT_187613	42765	231794	-	0	0
ABR	chrALTS_NT_187664	42765	153205	-	0	0
ABRA	chr8	106759483	106770245	-	12	0.43371
ABRACL	chr6	139028682	139043302	+	24	1.32763
ABT1	chr6	26596943	26600744	+	84	2.82762
ABTB1	chr3	127672929	127680926	+	696	10.41517
ABTB2	chr11	34150987	34358008	-	93	1.86173
AC012044.5	chr10	45815426	45817588	-	0	0
AC022026.3	chr10	74371535	74372416	+	5	0.56447
AC022394.1	chr10	84081429	84081995	+	0	0
ACAA1	chr3	38103129	38137242	-	495	6.93325
ACAA2	chr18	49782167	49813960	-	149	3.21272
ACACA	chr17	37084988	37406822	-	1907	14.86728
ACACA	chrALTS_NT_187614	1320992	1645967	-	0	0
ACACB	chr12	109116431	109268226	+	740	4.98436
ACAD10	chr12	111686053	111757107	+	192	2.39784
ACAD11	chr3	132558138	132660723	-	319	6.0022
ACAD8	chr11	134253495	134265855	+	505	6.26672
ACAD9	chr3	128879490	128916082	+	879	12.62977
ACADL	chr2	210187908	210225491	-	41	0.86787
ACADM	chr1	75724347	75763679	+	419	9.47342
ACADM/RABGGTB	chr1	75749497	75787575	+	49	8.936
ACADS	chr12	120725735	120740008	+	142	5.33962
ACADSB	chr10	123008913	123058311	+	181	2.87764
ACADVL	chr17	7217125	7225273	+	2355	43.08958
ACAN	chr15	88803442	88875354	+	98	1.02814
ACAP1	chr17	7336529	7351478	+	13	0.18481
ACAP2	chr3	195274736	195443088	-	553	4.98675
ACAP3	chr1	1292376	1309609	-	1385	13.33347
ACAT1	chr11	108121516	108148168	+	358	8.14044
ACAT2	chr6	159760328	159779112	+	343	7.80828
ACBD3	chr1	226144679	226186730	-	216	4.20483
ACBD4	chr17	45132600	45144181	+	277	7.29865
ACBD5	chr10	27195214	27242275	-	1219	26.87755
ACBD6	chr1	180275380	180502954	-	138	5.80035
ACBD7	chr10	15015072	15088776	-	283	6.45568
ACCS	chr11	44065925	44084240	+	70	1.18801
ACCSL	chr11	44047981	44059977	+	0	0
ACD	chr16	67657512	67660815	-	342	10.56588
ACE	chr17	63477061	63521848	+	316	2.76469
ACE2	chrX	15561033	15602148	-	3	0.07607
ACER1	chr19	6306142	6333629	-	0	0
ACER2	chr9	19408927	19452620	+	52	1.54514
ACER3	chr11	76860873	77026797	+	30	0.2735
ACHE	chr7	100889994	100896914	-	230	6.24024
ACIN1	chr14	23058564	23095614	-	1888	20.6359
ACKR1	chr1	159203307	159206500	+	59	2.22952
ACKR2	chr3	42804752	42887974	+	8	0.14565
ACKR3	chr2	236560781	236582358	+	126	3.08259
ACKR4	chr3	132597237	132618967	+	10	0.33708
ACLY	chr17	41866908	41930542	-	1987	37.92424
ACMSD	chr2	134838430	134902076	+	13	0.42679
ACN9	chr7	97116590	97181763	+	36	1.61251
ACNATP	chr9	101334084	101339347	-	0	0
ACO1	chr9	32384603	32454769	+	439	5.53251
ACO2	chr22	41469117	41528989	+	6326	176.49098
ACOT1	chr14	73537114	73543794	+	50	2.90638
ACOT11	chr1	54542257	54639192	+	197	1.98943
ACOT12	chr5	81329921	81394169	-	6	0.24217
ACOT13	chr6	24667035	24705069	+	58	1.31314
ACOT2	chr14	73567620	73575658	+	275	11.44274
ACOT4	chr14	73591659	73596496	+	32	1.32267
ACOT6	chr14	73610945	73619888	+	3	0.25251
ACOT7	chr1	6264269	6394391	-	3078	62.63733
ACOT8	chr20	45841721	45857409	-	146	3.91532
ACOT9	chrX	23702253	23766475	-	115	2.26525
ACOX1	chr17	75941507	75979434	-	1452	17.57377
ACOX2	chr3	58505136	58537319	-	56	1.44495
ACOX3	chr4	8366282	8440725	-	322	8.33222
ACOXL	chr2	110732573	111118222	+	7	0.13048
ACP1	chr2	264140	278283	+	313	8.9404
ACP2	chr11	47239302	47248906	-	161	3.69212
ACP5	chr19	11574660	11579008	-	11	0.38744
ACP6	chr1	147642235	147670512	-	84	0.7919
ACPP	chr3	132317367	132368302	+	5	0.11602
ACPT	chr19	50790415	50795224	+	1	0.07392
ACR	chr22	50738196	50745334	+	11	0.56987
ACRBP	chr12	6619683	6647460	-	34	0.74553
ACRC	chrX	71577990	71613590	+	178	4.32396
ACRV1	chr11	125671522	125681123	-	18	0.81027
ACSBG1	chr15	78167468	78234707	-	749	10.56073
ACSBG2	chr19	6135247	6193103	+	9	0.25915
ACSF2	chr17	50426158	50474845	+	115	1.99353
ACSF3	chr16	89093809	89155846	+	312	2.70145
ACSL1	chr4	184755595	184826818	-	133	2.14395
ACSL3	chr2	222860934	222944639	+	1086	15.43695
ACSL4	chrX	109629350	109733403	-	472	5.59636
ACSL5	chr10	112374018	112428380	+	74	1.67577
ACSL6	chr5	131806990	132012177	-	2069	13.79231
ACSM1	chr16	20623233	20698890	-	3	0.1039
ACSM2A	chr16	20451515	20487669	+	0	0
ACSM2A	chr16	20487702	20489659	+	0	0
ACSM2B	chr16	20536226	20576373	-	0	0
ACSM3	chr16	20610243	20797581	+	6	0.0727
ACSM4	chr12	7304284	7328724	+	0	0
ACSM5	chr16	20409529	20441336	+	34	1.09527
ACSM6	chr10	95194200	95228929	+	10	0.3546
ACSS1	chr20	25005147	25058980	-	471	3.04814
ACSS2	chr20	34872146	34927966	+	228	4.27946
ACSS3	chr12	81022383	81261205	+	225	2.14022
ACT1GP1	chr3	139493809	139494937	+	7	0.61737
ACTA1	chr1	229431245	229434098	-	19	1.26547
ACTA2	chr10	88935074	88991390	-	671	7.24027
ACTA2-AS1	chr10	88932684	88939974	+	256	12.47704
ACTB	chr7	5527148	5563784	-	52960	1618.09302
ACTBL2	chr5	57480016	57482809	-	3	0.10691
ACTBP2	chr6	88275882	88276989	-	0	0
ACTC1	chr15	34788096	34796139	-	33	0.70817
ACTG1	chr17	81509971	81523847	-	21782	724.89655
ACTG1P4	chr1	103569404	103571391	+	19	0.95165
ACTG2	chr2	73892314	73919865	+	14	0.27825
ACTGP10	chrX	53142832	53143913	-	24	2.20863
ACTGP3	chr20	1160584	1161697	+	1	0.08938
ACTGP5	chr1	92228581	92229435	-	0	0
ACTGP9	chr6	46204729	46207386	+	30	1.12384
ACTL10	chr20	33666498	33668525	+	3	0.1473
ACTL6A	chr3	179562880	179588408	+	41	1.11088
ACTL6B	chr7	100643097	100656461	-	499	19.42405
ACTL7A	chr9	108862228	108863759	+	0	0
ACTL7B	chr9	108854588	108856967	-	0	0
ACTL8	chr1	17755313	17827063	+	0	0
ACTL9	chr19	8697397	8698830	-	0	0
ACTN1	chr14	68870498	68979440	-	1767	13.91748
ACTN2	chr1	236686454	236764631	+	1406	25.31629
ACTN3	chr11	66546274	66563329	+	4	0.10776
ACTN4	chr19	38647616	38731583	+	3848	70.60169
ACTR10	chr14	58200080	58235636	+	276	6.80417
ACTR1A	chr10	102479229	102502755	-	1415	32.2341
ACTR1B	chr2	97655939	97664107	-	1152	39.33733
ACTR2	chr2	65227695	65271253	+	1174	18.13782
ACTR3	chr2	113889934	113962596	+	923	7.63525
ACTR3B	chr7	152759749	152887714	+	383	5.62731
ACTR3BP2	chr2	91940668	91942470	+	0	0
ACTR3BP5	chr10	38696424	38698241	+	0	0
ACTR3C	chr7	150242261	150323714	-	11	0.13027
ACTR5	chr20	38748294	38772520	+	73	2.7275
ACTR6	chr12	100199865	100241865	+	124	2.86739
ACTR8	chr3	53865016	53882202	-	232	5.72228
ACTRT1	chrX	128050962	128052403	-	1	0.06905
ACTRT2	chr1	3021482	3022903	+	0	0
ACTRT3	chr3	169766921	169769895	-	15	0.74493
ACVR1	chr2	157736444	157875862	-	296	7.19919
ACVR1B	chr12	51951667	51997079	+	361	6.46622
ACVR1C	chr2	157526767	157629005	-	204	2.20911
ACVR2A	chr2	147844517	147930827	+	246	3.61761
ACVR2B	chr3	38453851	38493142	+	199	1.24929
ACVR2B-AS1	chr3	38451033	38454820	-	0	0
ACVRL1	chr12	51906908	51923361	+	372	7.37869
ACY1	chr3	51983284	51989202	+	64	2.49516
ACY3	chr11	67642555	67650659	-	31	1.49552
ACYP1	chr14	75053221	75069478	-	120	11.86565
ACYP2	chr2	54115273	54305300	+	135	4.90058
ADA	chr20	44619519	44652233	-	62	1.43737
ADAD1	chr4	122378966	122429802	+	0	0
ADAD2	chr16	84191117	84197168	+	22	0.53015
ADAL	chr15	43330356	43354555	+	59	1.10159
ADAM10	chr15	58588807	58749978	-	788	5.35658
ADAM11	chr17	44759031	44781846	+	394	7.44574
ADAM12	chr10	126012381	126388558	-	39	0.32749
ADAM15	chr1	155050566	155062776	+	330	4.98997
ADAM17	chr2	9488486	9555792	-	391	7.06458
ADAM18	chr8	39584489	39730064	+	0	0
ADAM18	chrALTS_NT_187577	335202	480684	+	0	0
ADAM19	chr5	157395534	157575823	-	173	2.33037
ADAM1A	chr12	111899063	111902238	+	35	1.09731
ADAM2	chr8	39743735	39838289	-	0	0
ADAM2	chrALTS_NT_187577	494374	588925	-	0	0
ADAM20	chr14	70522358	70556039	-	27	0.8357
ADAM20P1	chr14	70468876	70483756	-	8	0.26212
ADAM21	chr14	70452157	70459905	+	37	1.38295
ADAM21P1	chr14	70245491	70247801	-	4	0.17235
ADAM22	chr7	87934143	88202889	+	876	8.05407
ADAM23	chr2	206443539	206621130	+	1266	10.4883
ADAM28	chr8	24294040	24359018	+	51	0.55144
ADAM29	chr4	174829668	174978180	+	11	0.18155
ADAM30	chr1	119893533	119896524	-	0	0
ADAM32	chr8	39107531	39284917	+	22	0.22819
ADAM32	chrALTS_NT_187577	13214	190632	+	0	0
ADAM33	chr20	3667965	3682690	-	53	0.7148
ADAM3A	chr8	39451045	39522989	-	0	0
ADAM5	chr8	39314591	39417378	+	0	0
ADAM5	chrALTS_NT_187577	220374	267549	+	0	0
ADAM6	chr14	105969729	105972269	-	0	0
ADAM6	chrALTS_NT_187600	437498	440038	-	0	0
ADAM7	chr8	24440930	24512760	+	0	0
ADAM8	chr10	133262403	133276903	-	18	0.34999
ADAM9	chr8	38996986	39105261	+	914	18.43414
ADAM9	chrALTS_NT_187577	7546	10944	+	0	0
ADAMDEC1	chr8	24384285	24406013	+	0	0
ADAMTS1	chr21	26835747	26845409	-	234	3.34818
ADAMTS10	chr19	8580240	8610753	-	457	7.80259
ADAMTS12	chr5	33523535	33892192	-	8	0.08147
ADAMTS12	chrALTS_NT_187551	74965	93341	-	0	0
ADAMTS13	chr9	133414339	133459403	+	467	8.11809
ADAMTS14	chr10	70672803	70762441	+	12	0.17629
ADAMTS15	chr11	130448974	130476644	+	21	0.34111
ADAMTS16	chr5	5140330	5320304	+	114	1.96355
ADAMTS17	chr15	99971438	100342005	-	173	2.24766
ADAMTS18	chr16	77282128	77435114	-	3	0.04665
ADAMTS19	chr5	129460265	129738683	+	104	1.9001
ADAMTS2	chr5	179110851	179345430	-	171	2.21186
ADAMTS20	chr12	43353866	43551921	-	5	0.06875
ADAMTS3	chr4	72280969	72568799	-	244	3.68955
ADAMTS4	chr1	161184308	161199056	-	25	0.24089
ADAMTS5	chr21	26917912	26967120	-	20	0.20609
ADAMTS6	chr5	65148736	65481920	-	21	0.24887
ADAMTS7	chr15	78759203	78811463	-	13	0.16317
ADAMTS7P1	chr15	82293283	82334609	+	12	0.23
ADAMTS8	chr11	130404923	130428993	-	546	12.01473
ADAMTS9	chr3	64515654	64688000	-	132	1.20994
ADAMTS9-AS1	chr3	64561711	64589961	+	1	0.03109
ADAMTS9-AS2	chr3	64685104	64975536	+	0	0
ADAMTSL1	chr9	18473894	18910950	+	17	0.13625
ADAMTSL2	chr9	133532164	133575519	+	425	6.56099
ADAMTSL3	chr15	83654086	84039842	+	78	0.76776
ADAMTSL4	chr1	150549369	150560937	+	105	1.54433
ADAMTSL4-AS1	chr1	150560202	150562115	-	1	0.05202
ADAMTSL5	chr19	1498611	1513556	-	1	0.02656
ADAP1	chr7	897900	975549	-	1037	19.77342
ADAP1/COX19	chr7	972701	975549	-	1	0.10776
ADAP2	chr17	30921679	30959322	+	92	2.65527
ADAR	chr1	154582057	154627999	-	5675	64.96603
ADARB1	chr21	45073853	45226563	+	534	4.77134
ADARB2	chr10	1177313	1737476	-	252	2.36809
ADAT1	chr16	75598349	75623323	-	132	2.82536
ADAT2	chr6	143422832	143450704	-	13	0.16373
ADAT3	chr19	1905372	1913447	+	7	0.31075
ADCK1	chr14	77800083	77935012	+	198	3.98049
ADCK2	chr7	140672930	140695121	+	308	11.24619
ADCK3	chr1	226896888	226987545	+	967	11.19483
ADCK4	chr19	40691529	40718207	-	210	3.72333
ADCK5	chr8	144373101	144393242	+	91	3.27234
ADCY1	chr7	45574140	45723116	+	4807	35.37661
ADCY10	chr1	167809120	167914369	-	11	0.17328
ADCY10P1	chr6	41101022	41140835	+	3	0.03662
ADCY2	chr5	7396208	7830081	+	1904	11.60472
ADCY3	chr2	24819169	24919839	-	1030	17.23115
ADCY4	chr14	24318349	24335093	-	79	0.97511
ADCY5	chr3	123282296	123449758	-	1784	19.88777
ADCY6	chr12	48766192	48789037	-	719	7.6537
ADCY7	chr16	50244919	50318135	+	114	1.2905
ADCY8	chr8	130780300	131042426	-	552	9.25477
ADCY9	chr16	3962649	4116185	-	1208	11.75794
ADCYAP1	chr18	904365	912172	+	122	2.90341
ADCYAP1R1	chr7	31052461	31111479	+	1278	18.62614
ADD1	chr4	2843727	2930076	+	3497	26.34925
ADD2	chr2	70607618	70768243	-	2830	22.35723
ADD3	chr10	109996368	110135565	+	1406	17.49551
ADGB	chr6	146598965	146815462	+	1	0.01317
ADH1A	chr4	99276366	99291028	-	0	0
ADH1B	chr4	99304964	99321442	-	10	0.16204
ADH1C	chr4	99336492	99353027	-	0	0
ADH4	chr4	99123657	99144298	-	0	0
ADH5	chr4	99070978	99088801	-	323	4.74575
ADH5B	chr6	65836930	65838039	-	112	10.04697
ADH6	chr4	99202638	99219537	-	0	0
ADH7	chr4	99412261	99435737	-	0	0
ADHFE1	chr8	66432483	66471601	+	141	3.98065
ADHFE1/C8orf46	chr8	66471441	66474939	+	0	0
ADI1	chr2	3497361	3519736	-	95	1.77441
ADI1	chrALTS_NT_187522	107389	110465	-	0	0
ADIG	chr20	38581195	38588463	+	0	0
ADIPOQ	chr3	186842674	186858463	+	0	0
ADIPOR1	chr1	202940823	202958572	-	505	15.34926
ADIPOR2	chr12	1688574	1788679	+	85	1.82761
ADIRF	chr10	86968192	86983934	+	62	3.2475
ADIRF-AS1	chr10	86965741	86971311	-	67	1.74552
ADK	chr10	74151185	74709303	+	406	11.96404
ADM	chr11	10304680	10307397	+	11	0.46908
ADM2	chr22	50481556	50486440	+	0	0
ADM5	chr19	49688664	49690990	+	9	0.42014
ADNP	chr20	50888918	50931240	-	543	7.50631
ADNP2	chr18	80109031	80140351	+	207	3.62305
ADO	chr10	62804756	62808483	+	59	1.57585
ADORA1	chr1	203090654	203167405	+	53	1.24144
ADORA2A	chr22	24417879	24442360	+	45	1.06863
ADORA2A-AS1	chr22	24429210	24432430	-	3	0.15003
ADORA2B	chr17	15944917	15975896	+	43	1.5852
ADORA2BP	chr1	209744373	209745214	+	0	0
ADORA3	chr1	111483348	111563977	-	89	2.07346
ADPGK	chr15	72751367	72784326	-	141	1.60859
ADPGK-AS1	chr15	72782835	72805542	+	7	0.12179
ADPRH	chr3	119579268	119589945	+	9	0.19418
ADPRHL1	chr13	113421940	113453631	-	74	3.04478
ADPRHL2	chr1	36088852	36093932	+	103	6.06504
ADPRM	chr17	10697594	10712947	+	86	2.56846
ADPRTP1	chr13	110936759	110939784	+	441	14.51141
ADRA1A	chr8	26747938	26869486	-	294	2.7372
ADRA1B	chr5	159916733	159985786	+	249	5.69313
ADRA1D	chr20	4220631	4249074	-	23	0.82085
ADRA2A	chr10	111077032	111080907	+	40	1.02758
